pin_function_invocation~!~0|_start|0
pin_pointer_access~!~11|171|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb284|4||70|7ffc4dfbb290
pin_variable_access~!~11|172|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|173|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601084|4|00000000|0000000a|70|7ffc4dfbb290
pin_variable_access~!~9|174|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|175|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000009|0000000a|70|7ffc4dfbb290
pin_variable_access~!~9|176|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~13|177|"mov rax, qword ptr [rbp-0x8]"|0x00007ffc4dfbb288|8||70|7ffc4dfbb290
pin_variable_access~!~13|178|"xor rax, qword ptr fs:[0x28]"|0x00007f78b4a50728|8||70|7ffc4dfbb290
pin_variable_access~!~13|179|"leave "|0x00007ffc4dfbb290|8||70|7ffc4dfbb290
pin_variable_access~!~13|180|"ret "|0x00007ffc4dfbb298|8||58|7ffc4dfbb2a0
pin_return~!~181|7ffc4dfbb298|7ffc4dfbb2a0|58
pin_variable_access~!~21|182|"pop rbp"|0x00007ffc4dfbb2a0|8||58|7ffc4dfbb2a0
pin_variable_access~!~21|184|"ret "|0x00007ffc4dfbb2a8|8||8|4005e0
pin_return~!~185|7ffc4dfbb2a8|7ffc4dfbb2b0|8
pin_function_invocation~!~186|__do_global_dtors_aux|7ffc4dfbb260
pin_variable_access~!~0|187|"cmp byte ptr [rip+0x200b39], 0x0"|0x0000000000601040|1||186|7ffc4dfbb260
pin_variable_access~!~0|188|"push rbp"|0x00007ffc4dfbb190|8|0001000100010000|00007f78c84c5c71|186|7ffc4dfbb260
pin_variable_access~!~0|190|"call 0x400480"|0x00007ffc4dfbb188|8|00007f78c84c5c71|0000000000000000|186|7ffc4dfbb190
pin_function_invocation~!~191|deregister_tm_clones|7ffc4dfbb190
pin_variable_access~!~0|192|"push rbp"|0x00007ffc4dfbb180|8|0000000000000000|0000000000000000|191|7ffc4dfbb190
pin_variable_access~!~0|194|"pop rbp"|0x00007ffc4dfbb180|8||191|7ffc4dfbb180
pin_variable_access~!~0|196|"ret "|0x00007ffc4dfbb188|8||186|7ffc4dfbb190
pin_return~!~197|7ffc4dfbb188|7ffc4dfbb190|186
pin_variable_access~!~0|198|"pop rbp"|0x00007ffc4dfbb190|8||186|7ffc4dfbb190
pin_variable_access~!~0|200|"mov byte ptr [rip+0x200b26], 0x1"|0x0000000000601040|1|00|01|186|7ffc4dfbb260
pin_variable_access~!~0|201|"ret "|0x00007ffc4dfbb198|8||8|7ffc4dfbb260
pin_return~!~202|7ffc4dfbb198|7ffc4dfbb1a0|8
pin_function_invocation~!~203|_fini|7ffc4dfbb260
pin_variable_access~!~0|204|"ret "|0x00007ffc4dfbb198|8||8|7ffc4dfbb260
pin_return~!~205|7ffc4dfbb198|7ffc4dfbb1a0|8
